# Simulation 1 (Up to date),,,,,,,,,,,,,,,,,,,,,,
# 431 data points written for 10 variables.,,,,,,,,,,,,,,,,,,,,,,
# Simulation warnings:,,,,,,,,,,,,,,,,,,,,,,
#   Recovery device deployment at high speed (146 m/s),,,,,,,,,,,,,,,,,,,,,,
#,,,,,,,,,,,,,,,,,,,,,,
# Time (s),Altitude (m),Vertical velocity (m/s),Vertical acceleration (m/s²),V^2 (x),V^2 * a (x * y),V^4 (x ^ 2),N,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,
# Event BURNOUT occurred at t=1.599 seconds,,,,,,,,,,,,,,,,,,,,,,
# Event EJECTION_CHARGE occurred at t=1.599 seconds,,,,,,,,,,,,,,,,,,,,,,
1.6137,149.46,107.95,-2108.3,11653.2025,-24568446.83075,135797128.506006,70,,,,,,,,,,,,,,,
1.6139,149.48,107.46,-2089.6,11547.6516,-24129972.78336,133348257.474983,71,,,,,,,,,,,,,,,
1.6141,149.51,106.98,-2071,11444.7204,-23702015.9484,130981625.034176,72,,,,,,,,,,,,,,,
1.6144,149.53,106.5,-2052.5,11342.25,-23279968.125,128646635.0625,73,,,,,,,,,,,,,,,
1.6146,149.56,106.01,-2034.1,11238.1201,-22859460.09541,126295343.382024,74,,,,,,,,,,,,,,,
1.6148,149.58,105.53,-2015.8,11136.5809,-22449119.77822,124023434.142245,75,,,,,,,,,,,,,,,
1.6151,149.61,105.05,-1997.5,11035.5025,-22043416.24375,121782315.427506,76,,,,,,,,,,,,,,,
1.6153,149.64,104.56,-1979.4,10932.7936,-21640371.65184,119525975.900201,77,,,,,,,,,,,,,,,
1.6156,149.66,104.08,-1961.3,10832.6464,-21246069.38432,117346228.027433,78,,,,,,,,,,,,,,,
1.6158,149.69,103.6,-1943.3,10732.96,-20857361.168,115196430.3616,79,,,,,,,,,,,,,,,
1.6161,149.71,103.11,-1925.3,10631.6721,-20469158.29413,113032451.641918,80,,,,,,,,,,,,,,,
1.6163,149.74,102.63,-1907.5,10532.9169,-20091538.98675,110942338.422306,81,,,,,,,,,,,,,,,
1.6166,149.77,102.15,-1889.8,10434.6225,-19719349.6005,108881346.717506,82,,,,,,,,,,,,,,,
1.6168,149.79,101.66,-1872.1,10334.7556,-19347695.95876,106807173.311731,83,,,,,,,,,,,,,,,
1.6171,149.82,101.18,-1854.5,10237.3924,-18985244.2058,104804203.151578,84,,,,,,,,,,,,,,,
1.6174,149.84,100.7,-1837,10140.49,-18628080.13,102829537.4401,85,,,,,,,,,,,,,,,
1.6176,149.87,100.21,-1819.6,10042.0441,-18272503.44436,100842649.706345,86,,,,,,,,,,,,,,,
1.6179,149.9,99.729,-1802.2,9945.873441,-17924453.1153702,98920398.5043892,87,,,,,,,,,,,,,,,
1.6182,149.92,99.246,-1785,9849.768516,-17581836.80106,97017939.8187848,88,,,,,,,,,,,,,,,
1.6184,149.95,98.763,-1767.8,9754.130169,-17243351.3127582,95143055.353796,89,,,,,,,,,,,,,,,
1.6187,149.98,98.279,-1750.7,9658.761841,-16909594.3550387,93291680.3011577,90,,,,,,,,,,,,,,,
1.619,150.01,97.796,-1733.7,9564.057616,-16581206.6888592,91471198.0821676,91,,,,,,,,,,,,,,,
1.6193,150.03,97.313,-1716.8,9469.819969,-16257786.9227792,89677490.2452712,92,,,,,,,,,,,,,,,
1.6196,150.06,96.829,-1700,9375.855241,-15938953.9097,87906661.5001872,93,,,,,,,,,,,,,,,
1.6198,150.09,96.346,-1683.2,9282.551716,-15624391.0483712,86165766.3602145,94,,,,,,,,,,,,,,,
1.6201,150.12,95.862,-1666.6,9189.523044,-15315259.1051304,84447333.776207,95,,,,,,,,,,,,,,,
1.6204,150.15,95.379,-1650,9097.153641,-15010303.50765,82758204.3679596,96,,,,,,,,,,,,,,,
1.6207,150.17,94.896,-1633.5,9005.250816,-14710077.207936,81094542.2590687,97,,,,,,,,,,,,,,,
1.621,150.2,94.412,-1617,8913.625744,-14413332.828048,79452723.9040996,98,,,,,,,,,,,,,,,
1.6213,150.23,93.929,-1600.7,8822.657041,-14122427.1255287,77839277.2631069,99,,,,,,,,,,,,,,,
1.6216,150.26,93.446,-1584.5,8732.154916,-13836099.464402,76250529.477023,100,,,,,,,,,,,,,,,
1.6219,150.29,92.962,-1568.3,8641.933444,-13553144.2202252,74683013.6505257,101,,,,,,,,,,,,,,,
1.6222,150.32,92.479,-1552.2,8552.365441,-13274981.6375202,73142954.6364111,102,,,,,,,,,,,,,,,
1.6226,150.35,91.995,-1536.2,8463.080025,-13000983.534405,71623723.509554,103,,,,,,,,,,,,,,,
1.6229,150.37,91.512,-1520.3,8374.446144,-12731670.4727232,70131348.2187565,104,,,,,,,,,,,,,,,
1.6232,150.4,91.029,-1504.4,8286.278841,-12465877.8884004,68662417.0308043,105,,,,,,,,,,,,,,,
1.6235,150.43,90.545,-1488.7,8198.397025,-12204953.6511175,67213713.7795289,106,,,,,,,,,,,,,,,
1.6239,150.46,90.062,-1473,8111.163844,-11947744.342212,65790978.9042129,107,,,,,,,,,,,,,,,
1.6242,150.49,89.578,-1457.4,8024.218084,-11694495.4356216,64388075.8595926,108,,,,,,,,,,,,,,,
1.6245,150.52,89.095,-1441.9,7937.919025,-11445685.4421475,63010558.447457,109,,,,,,,,,,,,,,,
1.6249,150.55,88.612,-1426.5,7852.086544,-11201001.455016,61655263.0944658,110,,,,,,,,,,,,,,,
1.6252,150.58,88.128,-1411.2,7766.544384,-10960147.4347008,60319211.6686419,111,,,,,,,,,,,,,,,
1.6255,150.61,87.645,-1395.9,7681.646025,-10722809.6862975,59007685.6533983,112,,,,,,,,,,,,,,,
1.6259,150.64,87.161,-1380.8,7597.039921,-10489992.7229168,57715015.5612677,113,,,,,,,,,,,,,,,
1.6263,150.67,86.678,-1365.7,7513.075684,-10260607.4616388,56446306.2335121,114,,,,,,,,,,,,,,,
1.6266,150.71,86.195,-1350.7,7429.578025,-10035131.0383675,55198629.6295629,115,,,,,,,,,,,,,,,
1.627,150.74,85.711,-1335.8,7346.375521,-9813288.4209518,53969233.295548,116,,,,,,,,,,,,,,,
1.6273,150.77,85.228,-1320.9,7263.811984,-9594769.2496656,52762964.538902,117,,,,,,,,,,,,,,,
1.6277,150.8,84.744,-1306.2,7181.545536,-9380534.7791232,51574596.2856415,118,,,,,,,,,,,,,,,
1.6281,150.83,84.261,-1291.5,7099.916121,-9169541.6702715,50408808.9252357,119,,,,,,,,,,,,,,,
1.6285,150.86,83.777,-1276.9,7018.585729,-8962032.1173601,49260545.6353225,120,,,,,,,,,,,,,,,
1.6288,150.89,83.294,-1262.4,6937.890436,-8758392.8864064,48134323.7019403,121,,,,,,,,,,,,,,,
1.6292,150.93,82.811,-1248,6857.661721,-8558361.827808,47027524.2796687,122,,,,,,,,,,,,,,,
1.6296,150.96,82.327,-1233.7,6777.734929,-8361691.5819073,45937690.7677866,123,,,,,,,,,,,,,,,
1.63,150.99,81.844,-1219.4,6698.440336,-8168078.1457184,44869102.9349518,124,,,,,,,,,,,,,,,
1.6304,151.02,81.36,-1205.3,6619.4496,-7978422.60288,43817113.0069402,125,,,,,,,,,,,,,,,
1.6308,151.06,80.877,-1191.2,6541.089129,-7791745.3704648,42785846.993522,126,,,,,,,,,,,,,,,
1.6312,151.09,80.393,-1177.2,6463.034449,-7608284.1533628,41770814.2889607,127,,,,,,,,,,,,,,,
1.6317,151.12,79.91,-1163.3,6385.6081,-7428377.90273,40775990.8067856,128,,,,,,,,,,,,,,,
1.6321,151.16,79.427,-1149.4,6308.648329,-7251160.3893526,39799043.7389945,129,,,,,,,,,,,,,,,
1.6325,151.19,78.943,-1135.7,6231.997249,-7077679.2756893,38837789.7115436,130,,,,,,,,,,,,,,,
1.6329,151.23,78.46,-1122,6155.9716,-6907000.1352,37895986.3400065,131,,,,,,,,,,,,,,,
1.6334,151.26,77.976,-1108.4,6080.256576,-6739356.3888384,36969520.0299912,132,,,,,,,,,,,,,,,
1.6338,151.29,77.493,-1094.9,6005.165049,-6575055.2121501,36062007.2657312,133,,,,,,,,,,,,,,,
1.6343,151.33,77.009,-1081.5,5930.386081,-6413712.5466015,35169479.0697185,134,,,,,,,,,,,,,,,
1.6347,151.36,76.526,-1068.2,5856.228676,-6255623.4717032,34295414.3056047,135,,,,,,,,,,,,,,,
1.6352,151.4,76.042,-1054.9,5782.385764,-6099838.7424436,33435985.1237099,136,,,,,,,,,,,,,,,
1.6356,151.43,75.559,-1041.8,5709.162481,-5947805.4727058,32594536.2344581,137,,,,,,,,,,,,,,,
1.6361,151.47,75.075,-1028.7,5636.255625,-5798016.1614375,31767377.4703441,138,,,,,,,,,,,,,,,
1.6366,151.5,74.592,-1015.7,5563.966464,-5651320.7374848,30957722.8125167,139,,,,,,,,,,,,,,,
1.6371,151.54,74.108,-1002.8,5491.995664,-5507373.2518592,30162016.3733948,140,,,,,,,,,,,,,,,
1.6375,151.58,73.625,-989.94,5420.640625,-5366108.9803125,29383344.7854004,141,,,,,,,,,,,,,,,
1.638,151.61,73.142,-977.19,5349.752164,-5227724.31713916,28619848.2162227,142,,,,,,,,,,,,,,,
1.6385,151.65,72.658,-964.53,5279.184964,-5091932.27332692,27869793.8841237,143,,,,,,,,,,,,,,,
1.6391,151.69,72.175,-951.95,5209.230625,-4958927.09346875,27136083.7044379,144,,,,,,,,,,,,,,,
1.6396,151.72,71.691,-939.45,5139.599481,-4828396.73242545,26415482.8250955,145,,,,,,,,,,,,,,,
1.6401,151.76,71.208,-927.03,5070.579264,-4700579.09510592,25710774.0725068,146,,,,,,,,,,,,,,,
1.6406,151.8,70.724,-914.7,5001.884176,-4575223.4557872,25018845.3101192,147,,,,,,,,,,,,,,,
1.6412,151.84,70.241,-902.45,4933.798081,-4452506.07819845,24342363.5040793,148,,,,,,,,,,,,,,,
1.6417,151.87,69.757,-890.29,4866.039049,-4332185.90493421,23678336.0263928,149,,,,,,,,,,,,,,,
1.6422,151.91,69.274,-878.21,4798.887076,-4214430.61901396,23029317.1681998,150,,,,,,,,,,,,,,,
1.6428,151.95,68.79,-866.21,4732.0641,-4098961.244061,22392430.6465088,151,,,,,,,,,,,,,,,
1.6434,151.99,68.306,-854.29,4665.709636,-3985869.08493844,21768846.4074632,152,,,,,,,,,,,,,,,
1.6439,152.03,67.823,-842.46,4599.959329,-3875281.73630934,21159625.8284541,153,,,,,,,,,,,,,,,
1.6445,152.07,67.339,-830.71,4534.540921,-3766888.48848391,20562061.3642235,154,,,,,,,,,,,,,,,
1.6451,152.11,66.856,-819.05,4469.724736,-3660928.0450208,19978439.2156103,155,,,,,,,,,,,,,,,
1.6457,152.15,66.372,-807.47,4405.242384,-3557101.06780848,19406160.46179,156,,,,,,,,,,,,,,,
1.6463,152.19,65.889,-795.97,4341.360321,-3455592.57470637,18847409.4367532,157,,,,,,,,,,,,,,,
1.6469,152.23,65.405,-784.56,4277.814025,-3356201.771454,18299692.8324867,158,,,,,,,,,,,,,,,
1.6476,152.27,64.922,-773.22,4214.866084,-3259018.75347048,17765096.1060535,159,,,,,,,,,,,,,,,
1.6482,152.31,64.438,-761.98,4152.255844,-3163935.90801112,17241228.5940322,160,,,,,,,,,,,,,,,
1.6488,152.35,63.955,-750.81,4090.242025,-3070994.61479025,16730079.8230761,161,,,,,,,,,,,,,,,
1.6495,152.39,63.471,-739.73,4028.567841,-2980052.48902293,16229358.8495394,162,,,,,,,,,,,,,,,
1.6502,152.43,62.987,-728.73,3967.362169,-2891135.83341537,15739962.5800124,163,,,,,,,,,,,,,,,
1.6508,152.48,62.504,-717.82,3906.750016,-2804343.29648512,15262695.687516,164,,,,,,,,,,,,,,,
1.6515,152.52,62.02,-706.99,3846.4804,-2719423.177996,14795411.4675842,165,,,,,,,,,,,,,,,
1.6522,152.56,61.537,-696.24,3786.802369,-2636523.28139256,14339872.181864,166,,,,,,,,,,,,,,,
1.6529,152.61,61.053,-685.58,3727.468809,-2555478.06607422,13894023.7220679,167,,,,,,,,,,,,,,,
1.6536,152.65,60.57,-675,3668.7249,-2476389.3075,13459542.39188,168,,,,,,,,,,,,,,,
1.6544,152.69,60.086,-664.5,3610.327396,-2399062.554642,13034463.9063081,169,,,,,,,,,,,,,,,
1.6551,152.74,59.602,-654.09,3552.398404,-2323588.27207236,12619534.4207417,170,,,,,,,,,,,,,,,
